,obs_start_dt,release_dt,value
702,1992-09-10,2010-11-22,12.92
703,1992-09-11,2010-11-22,12.47
704,1992-09-14,2010-11-22,13.0
705,1992-09-15,2010-11-22,13.63
706,1992-09-16,2010-11-22,14.72
707,1992-09-17,2010-11-22,14.31
708,1992-09-18,2010-11-22,13.74
709,1992-09-21,2010-11-22,13.45
710,1992-09-22,2010-11-22,13.88
711,1992-09-23,2010-11-22,13.83
712,1992-09-24,2010-11-22,13.44
713,1992-09-25,2010-11-22,14.8
714,1992-09-28,2010-11-22,15.19
715,1992-09-29,2010-11-22,14.97
716,1992-09-30,2010-11-22,14.28
717,1992-10-01,2010-11-22,16.31
718,1992-10-02,2010-11-22,17.79
719,1992-10-05,2010-11-22,20.01
720,1992-10-06,2010-11-22,19.95
721,1992-10-07,2010-11-22,21.02
722,1992-10-08,2010-11-22,19.26
723,1992-10-09,2010-11-22,20.51
724,1992-10-12,2010-11-22,19.49
725,1992-10-13,2010-11-22,17.9
726,1992-10-14,2010-11-22,18.42
727,1992-10-15,2010-11-22,17.11
728,1992-10-16,2010-11-22,17.01
729,1992-10-19,2010-11-22,17.31
730,1992-10-20,2010-11-22,16.87
731,1992-10-21,2010-11-22,16.62
732,1992-10-22,2010-11-22,15.84
733,1992-10-23,2010-11-22,16.46
734,1992-10-26,2010-11-22,16.32
735,1992-10-27,2010-11-22,16.24
736,1992-10-28,2010-11-22,15.95
737,1992-10-29,2010-11-22,15.47
738,1992-10-30,2010-11-22,16.15
739,1992-11-02,2010-11-22,16.67
740,1992-11-03,2010-11-22,17.33
741,1992-11-04,2010-11-22,16.28
742,1992-11-05,2010-11-22,15.38
743,1992-11-06,2010-11-22,14.69
744,1992-11-09,2010-11-22,14.23
745,1992-11-10,2010-11-22,14.37
746,1992-11-11,2010-11-22,13.99
747,1992-11-12,2010-11-22,14.37
748,1992-11-13,2010-11-22,14.61
749,1992-11-16,2010-11-22,14.86
750,1992-11-17,2010-11-22,15.01
751,1992-11-18,2010-11-22,14.55
752,1992-11-19,2010-11-22,14.33
753,1992-11-20,2010-11-22,13.67
754,1992-11-23,2010-11-22,13.4
755,1992-11-24,2010-11-22,12.66
756,1992-11-25,2010-11-22,12.5
757,1992-11-26,2014-12-03,
758,1992-11-27,2010-11-22,12.58
759,1992-11-30,2010-11-22,13.01
760,1992-12-01,2010-11-22,12.8
761,1992-12-02,2010-11-22,12.56
762,1992-12-03,2010-11-22,12.03
763,1992-12-04,2010-11-22,11.81
764,1992-12-07,2010-11-22,12.0
765,1992-12-08,2010-11-22,11.73
766,1992-12-09,2010-11-22,12.58
767,1992-12-10,2010-11-22,12.75
768,1992-12-11,2010-11-22,12.34
769,1992-12-14,2010-11-22,12.66
770,1992-12-15,2010-11-22,12.41
771,1992-12-16,2010-11-22,12.58
772,1992-12-17,2010-11-22,12.14
773,1992-12-18,2010-11-22,11.66
774,1992-12-21,2010-11-22,11.65
775,1992-12-22,2010-11-22,11.75
776,1992-12-23,2010-11-22,11.51
777,1992-12-24,2010-11-22,11.57
778,1992-12-25,2014-12-03,
779,1992-12-28,2010-11-22,12.22
780,1992-12-29,2010-11-22,12.29
781,1992-12-30,2010-11-22,12.6
782,1992-12-31,2010-11-22,12.57
783,1993-01-01,2014-12-03,
784,1993-01-04,2010-11-22,13.36
785,1993-01-05,2010-11-22,13.35
786,1993-01-06,2010-11-22,13.37
787,1993-01-07,2010-11-22,14.72
788,1993-01-08,2010-11-22,13.77
789,1993-01-11,2010-11-22,12.86
790,1993-01-12,2010-11-22,12.78
791,1993-01-13,2010-11-22,12.42
792,1993-01-14,2010-11-22,11.99
793,1993-01-15,2010-11-22,11.57
794,1993-01-18,2010-11-22,11.49
795,1993-01-19,2010-11-22,12.06
796,1993-01-20,2010-11-22,12.15
797,1993-01-21,2010-11-22,11.69
798,1993-01-22,2010-11-22,11.3
799,1993-01-25,2010-11-22,11.38
800,1993-01-26,2010-11-22,11.45
801,1993-01-27,2010-11-22,12.01
802,1993-01-28,2010-11-22,12.04
803,1993-01-29,2010-11-22,12.42
804,1993-02-01,2010-11-22,12.33
805,1993-02-02,2010-11-22,12.25
806,1993-02-03,2010-11-22,12.12
807,1993-02-04,2010-11-22,12.29
808,1993-02-05,2010-11-22,12.9
809,1993-02-08,2010-11-22,13.22
810,1993-02-09,2010-11-22,13.48
811,1993-02-10,2010-11-22,13.43
812,1993-02-11,2010-11-22,12.69
813,1993-02-12,2010-11-22,12.38
814,1993-02-15,2014-12-03,
815,1993-02-16,2010-11-22,15.76
816,1993-02-17,2010-11-22,15.9
817,1993-02-18,2010-11-22,15.56
818,1993-02-19,2010-11-22,15.02
819,1993-02-22,2010-11-22,14.7
820,1993-02-23,2010-11-22,15.04
821,1993-02-24,2010-11-22,14.72
822,1993-02-25,2010-11-22,13.76
823,1993-02-26,2010-11-22,13.16
824,1993-03-01,2010-11-22,13.6
825,1993-03-02,2010-11-22,12.49
826,1993-03-03,2010-11-22,13.13
827,1993-03-04,2010-11-22,13.44
828,1993-03-05,2010-11-22,14.08
829,1993-03-08,2010-11-22,16.22
830,1993-03-09,2010-11-22,14.17
831,1993-03-10,2010-11-22,13.91
832,1993-03-11,2010-11-22,14.26
833,1993-03-12,2010-11-22,15.66
834,1993-03-15,2010-11-22,14.74
835,1993-03-16,2010-11-22,14.51
836,1993-03-17,2010-11-22,14.53
837,1993-03-18,2010-11-22,14.17
838,1993-03-19,2010-11-22,13.23
839,1993-03-22,2010-11-22,13.66
840,1993-03-23,2010-11-22,13.02
841,1993-03-24,2010-11-22,12.44
842,1993-03-25,2010-11-22,12.08
843,1993-03-26,2010-11-22,12.21
844,1993-03-29,2010-11-22,12.63
845,1993-03-30,2010-11-22,12.23
846,1993-03-31,2010-11-22,12.53
847,1993-04-01,2010-11-22,13.02
848,1993-04-02,2010-11-22,14.5
849,1993-04-05,2010-11-22,14.12
850,1993-04-06,2010-11-22,14.24
851,1993-04-07,2010-11-22,13.64
852,1993-04-08,2010-11-22,12.83
853,1993-04-09,2014-12-03,
854,1993-04-12,2010-11-22,11.93
855,1993-04-13,2010-11-22,11.7
856,1993-04-14,2010-11-22,11.76
857,1993-04-15,2010-11-22,10.96
858,1993-04-16,2010-11-22,11.29
859,1993-04-19,2010-11-22,12.06
860,1993-04-20,2010-11-22,11.94
861,1993-04-21,2010-11-22,12.11
862,1993-04-22,2010-11-22,12.68
863,1993-04-23,2010-11-22,13.36
864,1993-04-26,2010-11-22,15.25
865,1993-04-27,2010-11-22,13.93
866,1993-04-28,2010-11-22,13.12
867,1993-04-29,2010-11-22,12.8
868,1993-04-30,2010-11-22,12.42
869,1993-05-03,2010-11-22,12.9
870,1993-05-04,2010-11-22,12.14
871,1993-05-05,2010-11-22,12.38
872,1993-05-06,2010-11-22,13.22
873,1993-05-07,2010-11-22,13.01
874,1993-05-10,2010-11-22,13.72
875,1993-05-11,2010-11-22,13.35
876,1993-05-12,2010-11-22,13.56
877,1993-05-13,2010-11-22,14.76
878,1993-05-14,2010-11-22,14.39
879,1993-05-17,2010-11-22,14.13
880,1993-05-18,2010-11-22,14.19
881,1993-05-19,2010-11-22,14.29
882,1993-05-20,2010-11-22,13.98
883,1993-05-21,2010-11-22,14.51
884,1993-05-24,2010-11-22,14.1
885,1993-05-25,2010-11-22,14.04
886,1993-05-26,2010-11-22,12.88
887,1993-05-27,2010-11-22,13.1
888,1993-05-28,2010-11-22,13.47
889,1993-05-31,2014-12-03,
890,1993-06-01,2010-11-22,13.67
891,1993-06-02,2010-11-22,13.48
892,1993-06-03,2010-11-22,13.54
893,1993-06-04,2010-11-22,12.86
894,1993-06-07,2010-11-22,14.07
895,1993-06-08,2010-11-22,14.74
896,1993-06-09,2010-11-22,13.96
897,1993-06-10,2010-11-22,13.31
898,1993-06-11,2010-11-22,12.71
899,1993-06-14,2010-11-22,12.33
900,1993-06-15,2010-11-22,11.99
901,1993-06-16,2010-11-22,11.87
902,1993-06-17,2010-11-22,11.66
903,1993-06-18,2010-11-22,12.24
904,1993-06-21,2010-11-22,12.25
905,1993-06-22,2010-11-22,11.65
906,1993-06-23,2010-11-22,12.04
907,1993-06-24,2010-11-22,12.25
908,1993-06-25,2010-11-22,11.25
909,1993-06-28,2010-11-22,11.11
910,1993-06-29,2010-11-22,11.29
911,1993-06-30,2010-11-22,11.26
912,1993-07-01,2010-11-22,11.51
913,1993-07-02,2010-11-22,11.33
914,1993-07-05,2014-12-03,
915,1993-07-06,2010-11-22,13.87
916,1993-07-07,2010-11-22,13.05
917,1993-07-08,2010-11-22,12.24
918,1993-07-09,2010-11-22,10.8
919,1993-07-12,2010-11-22,10.85
920,1993-07-13,2010-11-22,11.02
921,1993-07-14,2010-11-22,10.78
922,1993-07-15,2010-11-22,10.6
923,1993-07-16,2010-11-22,10.96
924,1993-07-19,2010-11-22,11.46
925,1993-07-20,2010-11-22,11.05
926,1993-07-21,2010-11-22,11.97
927,1993-07-22,2010-11-22,11.69
928,1993-07-23,2010-11-22,11.32
929,1993-07-26,2010-11-22,11.32
930,1993-07-27,2010-11-22,11.34
931,1993-07-28,2010-11-22,11.37
932,1993-07-29,2010-11-22,11.25
933,1993-07-30,2010-11-22,11.73
934,1993-08-02,2010-11-22,11.47
935,1993-08-03,2010-11-22,11.49
936,1993-08-04,2010-11-22,11.71
937,1993-08-05,2010-11-22,12.03
938,1993-08-06,2010-11-22,12.33
939,1993-08-09,2010-11-22,12.39
940,1993-08-10,2010-11-22,12.31
941,1993-08-11,2010-11-22,12.07
942,1993-08-12,2010-11-22,12.38
943,1993-08-13,2010-11-22,12.19
944,1993-08-16,2010-11-22,12.01
945,1993-08-17,2010-11-22,11.59
946,1993-08-18,2010-11-22,11.52
947,1993-08-19,2010-11-22,11.63
948,1993-08-20,2010-11-22,11.62
949,1993-08-23,2010-11-22,12.15
950,1993-08-24,2010-11-22,11.8
951,1993-08-25,2010-11-22,12.1
952,1993-08-26,2010-11-22,12.14
953,1993-08-27,2010-11-22,11.91
954,1993-08-30,2010-11-22,11.74
955,1993-08-31,2010-11-22,11.85
956,1993-09-01,2010-11-22,11.48
957,1993-09-02,2010-11-22,11.87
958,1993-09-03,2010-11-22,11.16
959,1993-09-06,2014-12-03,
960,1993-09-07,2010-11-22,12.9
961,1993-09-08,2010-11-22,13.24
962,1993-09-09,2010-11-22,12.67
963,1993-09-10,2010-11-22,11.7
964,1993-09-13,2010-11-22,12.16
965,1993-09-14,2010-11-22,13.15
966,1993-09-15,2010-11-22,12.7
967,1993-09-16,2010-11-22,13.36
968,1993-09-17,2010-11-22,13.39
969,1993-09-20,2010-11-22,14.6
970,1993-09-21,2010-11-22,17.3
971,1993-09-22,2010-11-22,13.75
972,1993-09-23,2010-11-22,13.36
973,1993-09-24,2010-11-22,12.47
974,1993-09-27,2010-11-22,12.49
975,1993-09-28,2010-11-22,12.19
976,1993-09-29,2010-11-22,12.63
977,1993-09-30,2010-11-22,12.99
978,1993-10-01,2010-11-22,11.83
979,1993-10-04,2010-11-22,12.85
980,1993-10-05,2010-11-22,12.97
981,1993-10-06,2010-11-22,12.68
982,1993-10-07,2010-11-22,13.14
983,1993-10-08,2010-11-22,12.04
984,1993-10-11,2010-11-22,12.26
985,1993-10-12,2010-11-22,12.41
986,1993-10-13,2010-11-22,11.38
987,1993-10-14,2010-11-22,11.0
988,1993-10-15,2010-11-22,10.87
989,1993-10-18,2010-11-22,11.33
990,1993-10-19,2010-11-22,11.61
991,1993-10-20,2010-11-22,11.32
992,1993-10-21,2010-11-22,11.2
993,1993-10-22,2010-11-22,11.48
994,1993-10-25,2010-11-22,11.83
995,1993-10-26,2010-11-22,11.83
996,1993-10-27,2010-11-22,12.01
997,1993-10-28,2010-11-22,11.88
998,1993-10-29,2010-11-22,11.46
999,1993-11-01,2010-11-22,11.78
1000,1993-11-02,2010-11-22,11.74
1001,1993-11-03,2010-11-22,13.26
1002,1993-11-04,2010-11-22,14.68
1003,1993-11-05,2010-11-22,14.97
1004,1993-11-08,2010-11-22,14.31
1005,1993-11-09,2010-11-22,13.94
1006,1993-11-10,2010-11-22,13.72
1007,1993-11-11,2010-11-22,13.88
1008,1993-11-12,2010-11-22,13.33
1009,1993-11-15,2010-11-22,14.46
1010,1993-11-16,2010-11-22,15.11
1011,1993-11-17,2010-11-22,15.57
1012,1993-11-18,2010-11-22,14.65
1013,1993-11-19,2010-11-22,15.03
1014,1993-11-22,2010-11-22,15.9
1015,1993-11-23,2010-11-22,14.27
1016,1993-11-24,2010-11-22,13.51
1017,1993-11-25,2014-12-03,
1018,1993-11-26,2010-11-22,13.77
1019,1993-11-29,2010-11-22,14.12
1020,1993-11-30,2010-11-22,13.76
1021,1993-12-01,2010-11-22,13.83
1022,1993-12-02,2010-11-22,13.51
1023,1993-12-03,2010-11-22,12.69
1024,1993-12-06,2010-11-22,12.84
1025,1993-12-07,2010-11-22,12.41
1026,1993-12-08,2010-11-22,12.46
1027,1993-12-09,2010-11-22,12.43
1028,1993-12-10,2010-11-22,12.6
1029,1993-12-13,2010-11-22,10.98
1030,1993-12-14,2010-11-22,11.13
1031,1993-12-15,2010-11-22,11.03
1032,1993-12-16,2010-11-22,10.9
1033,1993-12-17,2010-11-22,11.08
1034,1993-12-20,2010-11-22,10.75
1035,1993-12-21,2010-11-22,10.08
1036,1993-12-22,2010-11-22,9.31
1037,1993-12-23,2010-11-22,9.48
1038,1993-12-24,2014-12-03,
1039,1993-12-27,2010-11-22,9.7
1040,1993-12-28,2010-11-22,9.82
1041,1993-12-29,2010-11-22,10.46
1042,1993-12-30,2010-11-22,10.69
1043,1993-12-31,2010-11-22,11.66
1044,1994-01-03,2010-11-22,12.57
1045,1994-01-04,2010-11-22,11.91
1046,1994-01-05,2010-11-22,10.94
1047,1994-01-06,2010-11-22,11.27
1048,1994-01-07,2010-11-22,10.96
1049,1994-01-10,2010-11-22,10.74
1050,1994-01-11,2010-11-22,11.29
1051,1994-01-12,2010-11-22,11.65
1052,1994-01-13,2010-11-22,12.08
1053,1994-01-14,2010-11-22,11.15
1054,1994-01-17,2010-11-22,11.88
1055,1994-01-18,2010-11-22,11.63
1056,1994-01-19,2010-11-22,11.76
1057,1994-01-20,2010-11-22,11.16
1058,1994-01-21,2010-11-22,11.09
1059,1994-01-24,2010-11-22,11.6
1060,1994-01-25,2010-11-22,11.38
1061,1994-01-26,2010-11-22,11.17
1062,1994-01-27,2010-11-22,10.3
1063,1994-01-28,2010-11-22,9.94
1064,1994-01-31,2010-11-22,10.63
1065,1994-02-01,2010-11-22,10.65
1066,1994-02-02,2010-11-22,10.61
1067,1994-02-03,2010-11-22,10.75
1068,1994-02-04,2010-11-22,15.25
1069,1994-02-07,2010-11-22,13.96
1070,1994-02-08,2010-11-22,13.66
1071,1994-02-09,2010-11-22,13.3
1072,1994-02-10,2010-11-22,14.24
1073,1994-02-11,2010-11-22,14.46
1074,1994-02-14,2010-11-22,14.28
1075,1994-02-15,2010-11-22,13.4
1076,1994-02-16,2010-11-22,13.13
1077,1994-02-17,2010-11-22,13.79
1078,1994-02-18,2010-11-22,14.7
1079,1994-02-21,2014-12-03,
1080,1994-02-22,2010-11-22,13.52
1081,1994-02-23,2010-11-22,13.91
1082,1994-02-24,2010-11-22,15.96
1083,1994-02-25,2010-11-22,14.8
1084,1994-02-28,2010-11-22,14.87
1085,1994-03-01,2010-11-22,15.83
1086,1994-03-02,2010-11-22,16.08
1087,1994-03-03,2010-11-22,16.36
1088,1994-03-04,2010-11-22,16.0
1089,1994-03-07,2010-11-22,14.26
1090,1994-03-08,2010-11-22,16.23
1091,1994-03-09,2010-11-22,14.41
1092,1994-03-10,2010-11-22,16.55
1093,1994-03-11,2010-11-22,14.87
1094,1994-03-14,2010-11-22,16.61
1095,1994-03-15,2010-11-22,14.78
1096,1994-03-16,2010-11-22,14.51
1097,1994-03-17,2010-11-22,12.76
1098,1994-03-18,2010-11-22,13.32
1099,1994-03-21,2010-11-22,14.34
1100,1994-03-22,2010-11-22,13.39
1101,1994-03-23,2010-11-22,12.31
1102,1994-03-24,2010-11-22,13.43
1103,1994-03-25,2010-11-22,13.67
1104,1994-03-28,2010-11-22,14.9
1105,1994-03-29,2010-11-22,16.49
1106,1994-03-30,2010-11-22,18.59
1107,1994-03-31,2010-11-22,20.45
1108,1994-04-01,2014-12-03,
1109,1994-04-04,2010-11-22,23.87
1110,1994-04-05,2010-11-22,18.13
1111,1994-04-06,2010-11-22,17.38
1112,1994-04-07,2010-11-22,16.98
1113,1994-04-08,2010-11-22,16.92
1114,1994-04-11,2010-11-22,16.61
1115,1994-04-12,2010-11-22,16.42
1116,1994-04-13,2010-11-22,17.02
1117,1994-04-14,2010-11-22,16.27
1118,1994-04-15,2010-11-22,15.98
1119,1994-04-18,2010-11-22,17.22
1120,1994-04-19,2010-11-22,16.93
1121,1994-04-20,2010-11-22,17.01
1122,1994-04-21,2010-11-22,14.93
1123,1994-04-22,2010-11-22,14.94
1124,1994-04-25,2010-11-22,14.26
1125,1994-04-26,2010-11-22,13.8
1126,1994-04-27,2014-12-03,
1127,1994-04-28,2010-11-22,14.51
1128,1994-04-29,2010-11-22,13.77
1129,1994-05-02,2010-11-22,14.11
1130,1994-05-03,2010-11-22,13.81
1131,1994-05-04,2010-11-22,14.29
1132,1994-05-05,2010-11-22,14.56
1133,1994-05-06,2010-11-22,15.08
1134,1994-05-09,2010-11-22,16.16
1135,1994-05-10,2010-11-22,15.19
1136,1994-05-11,2010-11-22,15.55
1137,1994-05-12,2010-11-22,15.46
1138,1994-05-13,2010-11-22,14.54
1139,1994-05-16,2010-11-22,14.67
1140,1994-05-17,2010-11-22,14.08
1141,1994-05-18,2010-11-22,12.55
1142,1994-05-19,2010-11-22,12.33
1143,1994-05-20,2010-11-22,12.79
1144,1994-05-23,2010-11-22,13.49
1145,1994-05-24,2010-11-22,12.73
1146,1994-05-25,2010-11-22,12.43
1147,1994-05-26,2010-11-22,12.5
1148,1994-05-27,2010-11-22,12.49
1149,1994-05-30,2014-12-03,
1150,1994-05-31,2010-11-22,13.03
1151,1994-06-01,2010-11-22,12.72
1152,1994-06-02,2010-11-22,12.73
1153,1994-06-03,2010-11-22,12.19
1154,1994-06-06,2010-11-22,13.03
1155,1994-06-07,2010-11-22,13.05
1156,1994-06-08,2010-11-22,13.32
1157,1994-06-09,2010-11-22,13.21
1158,1994-06-10,2010-11-22,12.69
1159,1994-06-13,2010-11-22,11.92
1160,1994-06-14,2010-11-22,11.6
1161,1994-06-15,2010-11-22,11.52
1162,1994-06-16,2010-11-22,11.22
1163,1994-06-17,2010-11-22,12.31
1164,1994-06-20,2010-11-22,13.96
1165,1994-06-21,2010-11-22,14.7
1166,1994-06-22,2010-11-22,14.02
1167,1994-06-23,2010-11-22,14.12
1168,1994-06-24,2010-11-22,16.72
1169,1994-06-27,2010-11-22,15.53
1170,1994-06-28,2010-11-22,15.04
1171,1994-06-29,2010-11-22,14.42
1172,1994-06-30,2010-11-22,14.97
1173,1994-07-01,2010-11-22,14.36
1174,1994-07-04,2014-12-03,
1175,1994-07-05,2010-11-22,14.92
1176,1994-07-06,2010-11-22,14.7
1177,1994-07-07,2010-11-22,14.01
1178,1994-07-08,2010-11-22,13.26
1179,1994-07-11,2010-11-22,13.83
1180,1994-07-12,2010-11-22,13.4
1181,1994-07-13,2010-11-22,12.42
1182,1994-07-14,2010-11-22,11.64
1183,1994-07-15,2010-11-22,11.28
1184,1994-07-18,2010-11-22,11.44
1185,1994-07-19,2010-11-22,11.65
1186,1994-07-20,2010-11-22,11.7
1187,1994-07-21,2010-11-22,11.65
1188,1994-07-22,2010-11-22,11.22
1189,1994-07-25,2010-11-22,11.46
1190,1994-07-26,2010-11-22,11.66
1191,1994-07-27,2010-11-22,11.93
1192,1994-07-28,2010-11-22,12.03
1193,1994-07-29,2010-11-22,11.13
1194,1994-08-01,2010-11-22,11.17
1195,1994-08-02,2010-11-22,11.27
1196,1994-08-03,2010-11-22,11.35
1197,1994-08-04,2010-11-22,12.18
1198,1994-08-05,2010-11-22,12.34
1199,1994-08-08,2010-11-22,12.41
1200,1994-08-09,2010-11-22,12.54
1201,1994-08-10,2010-11-22,11.91
1202,1994-08-11,2010-11-22,12.13
1203,1994-08-12,2010-11-22,11.09
1204,1994-08-15,2010-11-22,12.06
1205,1994-08-16,2010-11-22,11.39
1206,1994-08-17,2010-11-22,11.54
1207,1994-08-18,2010-11-22,12.07
1208,1994-08-19,2010-11-22,12.83
1209,1994-08-22,2010-11-22,12.62
1210,1994-08-23,2010-11-22,11.75
1211,1994-08-24,2010-11-22,11.57
1212,1994-08-25,2010-11-22,12.02
1213,1994-08-26,2010-11-22,12.19
1214,1994-08-29,2010-11-22,11.82
1215,1994-08-30,2010-11-22,11.23
1216,1994-08-31,2010-11-22,11.97
1217,1994-09-01,2010-11-22,11.86
1218,1994-09-02,2010-11-22,11.4
1219,1994-09-05,2014-12-03,
1220,1994-09-06,2010-11-22,11.69
1221,1994-09-07,2010-11-22,11.81
1222,1994-09-08,2010-11-22,11.86
1223,1994-09-09,2010-11-22,13.12
1224,1994-09-12,2010-11-22,14.01
1225,1994-09-13,2010-11-22,13.77
1226,1994-09-14,2010-11-22,13.09
1227,1994-09-15,2010-11-22,11.88
1228,1994-09-16,2010-11-22,12.8
1229,1994-09-19,2010-11-22,13.06
1230,1994-09-20,2010-11-22,14.45
1231,1994-09-21,2010-11-22,14.49
1232,1994-09-22,2010-11-22,13.89
1233,1994-09-23,2010-11-22,14.53
1234,1994-09-26,2010-11-22,14.56
1235,1994-09-27,2010-11-22,14.13
1236,1994-09-28,2010-11-22,13.25
1237,1994-09-29,2010-11-22,13.97
1238,1994-09-30,2010-11-22,14.28
1239,1994-10-03,2010-11-22,15.44
1240,1994-10-04,2010-11-22,16.66
1241,1994-10-05,2010-11-22,15.92
1242,1994-10-06,2010-11-22,16.24
1243,1994-10-07,2010-11-22,14.92
1244,1994-10-10,2010-11-22,14.72
1245,1994-10-11,2010-11-22,13.55
1246,1994-10-12,2010-11-22,14.51
1247,1994-10-13,2010-11-22,14.9
1248,1994-10-14,2010-11-22,13.32
1249,1994-10-17,2010-11-22,14.76
1250,1994-10-18,2010-11-22,14.59
1251,1994-10-19,2010-11-22,15.13
1252,1994-10-20,2010-11-22,15.99
1253,1994-10-21,2010-11-22,15.91
1254,1994-10-24,2010-11-22,16.97
1255,1994-10-25,2010-11-22,16.13
1256,1994-10-26,2010-11-22,15.7
1257,1994-10-27,2010-11-22,15.67
1258,1994-10-28,2010-11-22,14.56
1259,1994-10-31,2010-11-22,14.56
1260,1994-11-01,2010-11-22,14.84
1261,1994-11-02,2010-11-22,15.34
1262,1994-11-03,2010-11-22,15.58
1263,1994-11-04,2010-11-22,16.75
1264,1994-11-07,2010-11-22,17.37
1265,1994-11-08,2010-11-22,16.3
1266,1994-11-09,2010-11-22,16.42
1267,1994-11-10,2010-11-22,16.0
1268,1994-11-11,2010-11-22,16.5
1269,1994-11-14,2010-11-22,16.68
1270,1994-11-15,2010-11-22,16.66
1271,1994-11-16,2010-11-22,15.56
1272,1994-11-17,2010-11-22,15.91
1273,1994-11-18,2010-11-22,16.0
1274,1994-11-21,2010-11-22,16.13
1275,1994-11-22,2010-11-22,17.24
1276,1994-11-23,2010-11-22,18.41
1277,1994-11-24,2014-12-03,
1278,1994-11-25,2010-11-22,17.44
1279,1994-11-28,2010-11-22,16.83
1280,1994-11-29,2010-11-22,16.15
1281,1994-11-30,2010-11-22,15.95
1282,1994-12-01,2010-11-22,16.69
1283,1994-12-02,2010-11-22,16.55
1284,1994-12-05,2010-11-22,16.1
1285,1994-12-06,2010-11-22,16.05
1286,1994-12-07,2010-11-22,16.28
1287,1994-12-08,2010-11-22,18.15
1288,1994-12-09,2010-11-22,16.04
1289,1994-12-12,2010-11-22,15.46
1290,1994-12-13,2010-11-22,14.48
1291,1994-12-14,2010-11-22,13.03
1292,1994-12-15,2010-11-22,12.87
1293,1994-12-16,2010-11-22,12.79
1294,1994-12-19,2010-11-22,13.02
1295,1994-12-20,2010-11-22,12.98
1296,1994-12-21,2010-11-22,12.05
1297,1994-12-22,2010-11-22,12.42
1298,1994-12-23,2010-11-22,11.82
1299,1994-12-26,2014-12-03,
1300,1994-12-27,2010-11-22,12.07
1301,1994-12-28,2010-11-22,12.81
1302,1994-12-29,2010-11-22,12.86
1303,1994-12-30,2010-11-22,13.2
1304,1995-01-02,2014-12-03,
1305,1995-01-03,2010-11-22,14.25
1306,1995-01-04,2010-11-22,13.53
1307,1995-01-05,2010-11-22,13.5
1308,1995-01-06,2010-11-22,13.13
1309,1995-01-09,2010-11-22,13.33
1310,1995-01-10,2010-11-22,12.52
1311,1995-01-11,2010-11-22,12.15
1312,1995-01-12,2010-11-22,12.83
1313,1995-01-13,2010-11-22,11.1
1314,1995-01-16,2010-11-22,11.14
1315,1995-01-17,2010-11-22,11.79
1316,1995-01-18,2010-11-22,11.57
1317,1995-01-19,2010-11-22,11.86
1318,1995-01-20,2010-11-22,12.15
1319,1995-01-23,2010-11-22,12.79
1320,1995-01-24,2010-11-22,11.94
1321,1995-01-25,2010-11-22,11.46
1322,1995-01-26,2010-11-22,11.25
1323,1995-01-27,2010-11-22,11.25
1324,1995-01-30,2010-11-22,12.26
1325,1995-01-31,2010-11-22,11.96
1326,1995-02-01,2010-11-22,11.73
1327,1995-02-02,2010-11-22,11.13
1328,1995-02-03,2010-11-22,10.98
1329,1995-02-06,2010-11-22,11.22
1330,1995-02-07,2010-11-22,11.17
1331,1995-02-08,2010-11-22,11.42
1332,1995-02-09,2010-11-22,11.63
1333,1995-02-10,2010-11-22,11.28
1334,1995-02-13,2010-11-22,11.41
1335,1995-02-14,2010-11-22,11.43
1336,1995-02-15,2010-11-22,11.52
1337,1995-02-16,2010-11-22,11.61
1338,1995-02-17,2010-11-22,11.71
1339,1995-02-20,2014-12-03,
1340,1995-02-21,2010-11-22,12.05
1341,1995-02-22,2010-11-22,11.39
1342,1995-02-23,2010-11-22,11.15
1343,1995-02-24,2010-11-22,10.84
1344,1995-02-27,2010-11-22,12.51
1345,1995-02-28,2010-11-22,11.75
1346,1995-03-01,2010-11-22,11.65
1347,1995-03-02,2010-11-22,12.02
1348,1995-03-03,2010-11-22,11.45
1349,1995-03-06,2010-11-22,12.17
1350,1995-03-07,2010-11-22,14.22
1351,1995-03-08,2010-11-22,13.72
1352,1995-03-09,2010-11-22,13.36
1353,1995-03-10,2010-11-22,12.38
1354,1995-03-13,2010-11-22,12.15
1355,1995-03-14,2010-11-22,12.1
1356,1995-03-15,2010-11-22,12.42
1357,1995-03-16,2010-11-22,11.95
1358,1995-03-17,2010-11-22,11.8
1359,1995-03-20,2010-11-22,11.34
1360,1995-03-21,2010-11-22,11.53
1361,1995-03-22,2010-11-22,11.29
1362,1995-03-23,2010-11-22,11.43
1363,1995-03-24,2010-11-22,11.19
1364,1995-03-27,2010-11-22,11.83
1365,1995-03-28,2010-11-22,11.33
